SabioReactionID,Name,Role,Smiles
7716,Dopaxanthinquinone,Substrate,C1[C@H](N=C(C=C1/C=C/N[C@@H](CC2=CC(=O)C(=O)C=C2)C(=O)O)C(=O)O)C(=O)O
7725,alpha-methylspermine,Substrate,CC(CCNCCCCNCCCN)N
7725,alpha-methylspermidine,Product,CC(CCNCCCCN)N
7733,"9alpha,11beta-Prostaglandin F2",Product,CCCCC[C@@H](/C=C/[C@H]1[C@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O
7745,L-Canaline,Product,NOCCC(N)C(O)=O
7745,L-Canavanine,Substrate,NC(=N)NOCCC(N)C(O)=O
7759,3alpha-Hydroxy-5alpha-pregnan-20-one,Substrate,[H]C23(CCC1([H])(C4([H])(CCC(C(C)=O)C4(C)(CCC1([H])C3(C)(CCC(O)C2)))))
7763,Pantoyl-gamma-aminobutyric acid,Product,CC(C)(CO)[C@H](C(=O)C(CCN)C(=O)O)O
7769,Pantoylglycine,Product,CC(C)(CO)[C@H](C(=O)NCC(=O)O)O
7777,Zinc protoporphyrin,Product,C=CC2=C(C)c1cc4c(C)c(CCC(O)=O)c5cc6nc(cc3c(C=C)c(C)c(cc2(n1))n3[Zn]n45)C(C)=C6(CCC(O)=O)
7777,Zn2+,Substrate,[Zn]
7778,D-Fucitol,Product,C[C@@H]([C@H]([C@H]([C@@H](CO)O)O)O)O
7785,2-Deoxy-D-ribitol,Product,C(CO)C(C(CO)O)O
7813,"Guanylyl-3',5'-cytidine",Substrate,c1cn(c(=O)nc1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O[C@@H]3[C@H](O[C@H]([C@@H]3O)n4cnc5c4[nH]c(nc5=O)N)CO)O)O
7843,HBr,Product,[H]Br
7843,cis-3-Bromoacrylic acid,Substrate,C(=C/Br)\C(=O)O
7881,(R)-Indan-1-ol,Substrate,C1CC2=CC=CC=C2[C@@H]1O
7882,(S)-Indan-1-ol,Substrate,C1CC2=CC=CC=C2[C@H]1O
7889,"2,4-Dinitrophenyl-alpha-D-glucopyranoside",Substrate,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
7889,"2,4-Dinitrophenol",Product,Oc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]
7929,Anandamide,Substrate,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO
7936,Cyclohex-2-en-3-ol,Product,C1CCC(=CC1)O
7937,Cyclohexanol,Product,OC1CCCCC1
7961,3-Nitrophenyl phosphate,Substrate,c1cc(cc(c1)OP(=O)(O)O)[N+](=O)[O-]
7961,3-Nitrophenol,Product,Oc1cccc(c1)[N+](=O)[O-]
7962,4-Ethylphenyl phosphate,Substrate,CCc1ccc(cc1)OP(=O)(Oc2ccc(cc2)CC)Oc3ccc(cc3)CC
7962,4-Ethylphenol,Product,CCc1ccc(O)cc1
8001,Octenoyl-CoA,Substrate,CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
8004,o-Nitrophenyl-alpha-D-glucopyranoside,Substrate,c1ccc(c(c1)[N+](=O)[O-])O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
8017,Valacyclovir,Substrate,CC(C)C(N)C(=O)OCCOCn2cnc1C(=O)NC(N)=Nc12.Cl
8017,Acyclovir,Product,NC=1NC(=O)c2ncn(COCCO)c2(N=1)
8063,Pullulan,Substrate,[*]CC6OC(OC1C(O)C(O)C(OC1(CO))OC5C(O)C(O)C(COCC4OC(OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(O[*])OC3(CO))C(O)C(O)C4(O))OC5(CO))C(O)C(O)C6(O)
8070,Pentanoyl-CoA,Product,CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
8080,5alpha-Dihydrotestosterone,Substrate,[H]C23(CCC1([H])(C4([H])(CCC(O)C4(C)(CCC1([H])C3(C)(CCC(=O)C2)))))
8080,"5alpha-Androstan-3beta,17beta-diol",Product,[H]C23(CCC1([H])(C4([H])(CCC(O)C4(C)(CCC1([H])C3(C)(CCC(O)C2)))))
8100,4-Ethylphenyl sulfate,Product,CCc1ccc(cc1)OS(=O)(=O)O
8102,p-Aminophenyl sulfate,Product,c1cc(ccc1N)OS(=O)(=O)Oc2ccc(cc2)N
8108,4-Nitrophenyl-alpha-L-arabinofuranoside,Substrate,c1cc(ccc1[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H](O2)CO)O)O
8108,alpha-L-Arabinofuranose,Product,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O
8115,p-Cresyl sulfate,Product,Cc1ccc(cc1)OS(=O)(=O)O
8127,Tyramine sulfate,Product,c1cc(ccc1CCN)OS(=O)(=O)O
8136,Cyclopetanone,Substrate,C1CCC(=O)C1
8142,Amoxicillin,Substrate,[H]C3(C(O)=O)(N2C(=O)C(NC(=O)C(N)c1ccc(O)cc1)C2([H])SC3(C)(C))
8142,D-4-Hydroxyphenylglycine,Product,NC(C(=O)O)c1ccc(O)cc1
8148,D-4-Hydroxyphenylglycine methyl ester,Substrate,COC(=O)CNc1ccc(cc1)O
8187,Dopaxanthin,Substrate,OC(=O)C(Cc1ccc(O)c(O)c1)N=CC=C2CC(NC(=C2)C(O)=O)C(O)=O
8527,"beta-D-Galactosyl-1,4-N-acetyl-D-glucosamine",Product,CC(=O)NC2C(O)OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C2(O)
8569,Leukotriene C4,Product,CCCCCC=CCC=CC=CC=CC(C(O)CCCC(O)=O)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O
8599,Phytoene,Product,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
8628,KDO2-lipid (A),Substrate,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC4C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC1OC(OP(O)(O)=O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C1(O))OC(COC3(CC(OC2(CC(O)C(O)C(O2)C(O)CO)C(O)=O)C(O)C(O3)C(O)CO)C(O)=O)C4(OP(O)(O)=O)
8628,Lauroyl-KDO2-lipid IV(A),Product,CCCCCCCCCCCC(O)CC(=O)NC4C(OC(COC3OC(COC2(CC(OC1(CC(O)C(O)C(O1)C(O)CO)C(O)=O)C(O)C(O2)C(O)CO)C(O)=O)C(OP(O)(O)=O)C(OC(=O)CC(O)CCCCCCCCCCC)C3(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC))C(O)C4(OC(=O)CC(O)CCCCCCCCCCC))OP(O)(O)=O
8698,"alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine",Product,CC(=O)NC3C(O)OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(O))C3(O)
8757,Digalacturonate,Substrate,OC(=O)C2OC(OC1C(O)C(O)C(O)OC1(C(O)=O))C(O)C(O)C2(O)
8885,rRNA containing N6-methyladenine,Product,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(NC)ncnc23))C5(O)
8903,N-Acetylphenylethylamine,Substrate,CC(=O)NCCc1ccccc1
8917,1-(4'-Hydroxyphenyl)ethanol,Substrate,CC(O)c1ccc(O)cc1
8917,4'-Hydroxyacetophenone,Product,CC(=O)c1ccc(O)cc1
8947,"1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol",Product,[*]C(=O)OCC(COC1OC(CO)C(O)C(O)C1(O))OC([*])=O
9042,N-Methylanthraniloyl-CoA,Substrate,CNc1ccccc1C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(OP(O)(O)=O))n4cnc3c(N)ncnc34
9042,"1,3-Dihydroxy-N-methyl-acridone",Product,CN2c3ccccc3(C(=O)c1c(O)cc(O)cc12)
9049,Isoeugenol,Substrate,CC=Cc1ccc(O)c(c1)OC
9049,Methylisoeugenol,Product,CC=Cc1ccc(OC)c(c1)OC
9072,Salicin 6-phosphate,Substrate,OCc2ccccc2(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))
9098,N-Acetylarylamine,Product,CC(=O)Nc1ccccc1
9226,KDO2-lipid IV(A),Product,CCCCCCCCCCCC(O)CC(=O)NC4C(OC(COC3OC(COC2(CC(OC1(CC(O)C(O)C(O1)C(O)CO)C(O)=O)C(O)C(O2)C(O)CO)C(O)=O)C(OP(O)(O)=O)C(OC(=O)CC(O)CCCCCCCCCCC)C3(NC(=O)CC(O)CCCCCCCCCCC))C(O)C4(OC(=O)CC(O)CCCCCCCCCCC))OP(O)(O)=O
9332,Hydrazine,Product,NN
9334,N8-Acetylspermidine,Substrate,CC(=O)NCCCCNCCCN
9459,"8-[(1R,2R)-3-Oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate",Substrate,CCC=CCC1C(=O)CCC1(CCCCCCCC(O)=O)
9459,"12-Oxo-10,15(Z)-phytodienoic acid",Product,CCC=CCC1C(=O)C=CC1(CCCCCCCC(O)=O)
9477,Flavanone,Substrate,O=C1CC(Oc2ccccc12)c3ccccc3
9477,Flavone,Product,O=C1C=C(Oc2ccccc12)c3ccccc3
9553,Menadione,Substrate,CC1=CC(=O)c2ccccc2(C1(=O))
9553,N-Methyldihydronicotinamide,Substrate,CNC(=O)C1=CC=CNC1
9553,Menadiol,Product,Cc1cc(O)c2ccccc2(c1(O))
9567,Hydrocodone,Product,[H]C45(CCC(=O)C1Oc3c(ccc2CC5(N(C)CCC14(c23)))OC)
9571,Phosphotyrosine,Substrate,NC(Cc1ccc(cc1)OP(O)(O)=O)C(O)=O
9585,4-Guanidino-2-nitrophenylacetate,Substrate,O=C(O)Cc1ccc(\N=C(/N)N)cc1[N+]([O-])=O
9585,4-Amino-2-nitrophenylacetate,Product,O=[N+]([O-])c1c(ccc(N)c1)CC([O-])=O
9592,(Z)-Phosphoenol-2-ketobutyrate,Substrate,C/C=C(/C(=O)O)\OP(=O)(O)O
9600,N-Methyl-D-aspartic acid,Substrate,CNC(CC(O)=O)C(O)=O
9616,D-Alanyl-D-phenylalanine,Product,[O-]C(=O)[C@H](NC(=O)[C@H]([NH3+])C)Cc1ccccc1
9617,D-2-Hydroxyisocaproate,Product,CC(C)CC(O)C(O)=O
9639,(Ac)2-L-Lys-D-Ala-D-Ala,Substrate,CC(=O)NCCCCC(NC(C)=O)C(=O)NC(C)C(=O)NC(C)C(O)=O
9639,(Ac)2-L-Lys-D-Ala,Product,CC(=O)NCCCCC(NC(C)=O)C(=O)NC(C)C(O)=O
9657,Eugenol,Substrate,C=CCc1ccc(O)c(c1)OC
9660,2-Methyl-p-cresol,Substrate,Cc1ccc(c(c1)C)O
9660,2-Methyl-4-hydroxybenzaldehyde,Product,Cc1cc(ccc1C=O)O
9699,trans-3-Tetradecenoyl-CoA,Substrate,[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC([C@H](C(NCCC(NCCSC(=O)C/C=C/CCCCCCCCCC)=O)=O)O)(C)C)(=O)O)(=O)O)[C@H]([C@H]1O)OP(O)(O)=O CCCCCCCCCC/C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
9702,cis-3-Octenoyl-CoA,Substrate,CCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
9705,5-fluorodeoxyuridine monophosphate,Substrate,OC1CC(OC1(COP(O)(O)=O))N2C=C(F)C(=O)NC2(=O)
9705,5-Fluorodeoxyuridine,Product,OCC1OC(CC1(O))N2C=C(F)C(=O)NC2(=O)
9707,cis-3-Hexenoyl-CoA,Substrate,CC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
9711,"(2E,5Z)-Tetradecadienoyl-CoA",Substrate,S(C(=O)\C=C\C/C=C\CCCCCCCC)CCNC(CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@@H](N2C3=C(C(=NC=N3)N)N=C2)[C@@H]([C@@H]1OP(O)(O)=O)O)(=O)O)(=O)O)(C)C)O)=O CCCCCCCC/C=C\C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
9711,"(3E,5Z)-Tetradecadienoyl-CoA",Product,CCCCCCCC/C=C\C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)([O-])[O-])O
9713,trans-3-Octenoyl-CoA,Substrate,CCCC/C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O
9728,Cyclic ADP-ribose,Product,N=C1c5ncn3c5(N=CN1C4OC(COP(O)(=O)OP(O)(=O)OCC2OC3(C(O)C2(O)))C(O)C4(O))
9738,N-Succinyl-L-valine,Substrate,CC(C)[C@@H](C(=O)O)N1C(=O)CCC1=O
9738,N-Succinyl-D-valine,Product,CC(C)[C@H](C(=O)O)N1C(=O)CCC1=O
9743,1-Naphthylacetic acid,Substrate,O=C(O)Cc2cccc1ccccc12
9743,alpha-Naphthol,Product,Oc1cccc2ccccc12
9751,N-Succinyl-L-leucine,Substrate,CC(C)C[C@@H](C(=O)O)N1C(=O)CCC1=O
9754,N-Succinyl-L-threonine,Substrate,CC([C@@H](C(=O)O)N1C(=O)CCC1=O)O
9759,XDP,Substrate,O=C1NC(=O)c2ncn(c2(N1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
9802,beta-D-Quinovose,Product,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O
9809,N-Succinyl-L-isoleucine,Substrate,CCC(C)[C@@H](C(=O)O)N1C(=O)CCC1=O
9826,Arg-Phe,Substrate,c1ccc(cc1)CC(C(=O)O)NC(=O)C(CCCN=C(N)N)N
9827,N-Succinyl-L-serine,Substrate,C(CC(=O)O)C(=O)N[C@@H](CO)C(=O)O
9849,alpha-D-Xylulose,Substrate,C([C@H]([C@@H](C(=O)CO)O)O)O
9879,3-Nitrophenyl-beta-D-galactopyranoside,Substrate,c1cc(cc(c1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)[N+](=O)[O-]
9880,(S)-2-Hydroxyisovalerate,Substrate,CC(C)[C@@H](C(=O)O)O
9886,"7alpha,12alpha-Dihydroxy-3-oxo-5beta-cholanate",Product,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CCC(=O)C4)C)O)O)C
9894,Androstanediol glucuronide,Product,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O
9906,3-Methylphenyl-beta-D-galactopyranoside,Substrate,CC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O
9948,Hydroperoxylinoleic acid,Product,CCCCC/C=C\C/C=C\CCCCCCC(C(=O)O)OO
9971,Bradykinin,Substrate,NC(=N)NCCCC(N)C(=O)N5CCCC5(C(=O)N4CCCC4(C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CO)C(=O)N3CCCC3(C(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(N)=N)C(O)=O)))
9973,Desipramine,Substrate,CNCCCN2c3ccccc3(CCc1ccccc12)
9973,Imipramine,Product,CN(C)CCCN2c3ccccc3(CCc1ccccc12)
9996,2-Oxo-4-aminobutyrate,Product,NCCC(=O)C(O)=O
10005,Glyoxal,Substrate,[H]C(=O)C([H])=O
10032,1-Dodecanol,Product,CCCCCCCCCCCCO
10039,Arabinoxylan,Substrate,[*]OC1COC(O[*])C(O)C1(O[*])
10047,p-Nitrophenyl valerate,Substrate,CCCCC(=O)Oc1ccc(cc1)[N+](=O)[O-]
10052,N-Methylaniline,Product,CNc1ccccc1
10063,Cephalothin,Substrate,[H]C23(C(NC(=O)Cc1cccs1)C(=O)N3(C(C(O)=O)=C(COC(C)=O)CS2))
10063,Thien-2-ylacetate,Product,OC(=O)Cc1cccs1
10063,7-Aminocephalosporanic acid,Product,[H]C12(C(N)C(=O)N2(C(C(O)=O)=C(COC(C)=O)CS1))
10078,4-Methylumbelliferone glucuronide,Product,CC1=CC(=O)Oc2cc(ccc12)OC3OC(C(O)=O)C(O)C(O)C3(O)
10087,4-Nitrophenyl phosphocholine,Substrate,C[N+](C)(C)CCOP(=O)(O)OC1=CC=C(C=C1)[N+](=O)[O-]
10109,5beta-Dihydrotestosterone,Substrate,C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C
10123,Ubiquinone-10,Substrate,COC=1C(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(=O)C=1(OC)
10139,Prostaglandin D1,Substrate,CCCCCC(O)C=CC1C(=O)CC(O)C1(CCCCCCC(O)=O)
10139,Prostaglandin F1alpha,Product,CCCCCC(O)C=CC1C(O)CC(O)C1(CCCCCCC(O)=O)
10146,Prostaglandin D3,Substrate,CCC=CCC(O)C=CC1C(=O)CC(O)C1(CC=CCCCC(O)=O)
10146,Prostaglandin F3alpha,Product,CCC=CCC(O)C=CC1C(O)CC(O)C1(CC=CCCCC(O)=O)
10151,Acetohydroxamic acid,Product,CC(=O)NO
10223,gamma-Methyl-alpha-ketoglutarate,Substrate,CCC(CC(=O)[O-])C(=O)[O-]
10224,gamma-Ethyl-alpha-ketoglutarate,Substrate,O=C(C(=O)O)CC(C(=O)O)CC
10240,Methyl glutarate,Substrate,COC(=O)CCCC(=O)OC
10294,Cholesteryl oleate,Substrate,[H]C2(CCC3([H])(C4([H])(CC=C1CC(CCC1(C)C4([H])(CCC23(C)))OC(=O)CCCCCCCC=CCCCCCCCC)))(C(C)CCCC(C)C)
10305,N-Oleoyl-D-sphingosine,Substrate,CCCCCCCCCCCCC/C=C/C([C@H](CO)NC(=O)CCCCCCC/C=C/CCCCCCCC)O
10316,Ergosterol 3beta-D-glucoside,Product,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C
10319,Benzyl isothiocyanate,Substrate,c1ccc(cc1)CN=C=S
10319,S-(N-Benzylthiocarbamoyl)glutathione,Product,C1=CC=C(C=C1)CNC(=S)SC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
10331,alpha-Aminoisobutyric acid,Substrate,CC(C)(N)C(O)=O
10385,L-Djenkolic acid,Substrate,NC(CSCSCC(N)C(O)=O)C(O)=O
10385,2-Amino-3-(sulfanylmethylsulfanyl)propanoic acid,Product,C([C@@H](C(=O)O)N)SCS
10402,Methylmuconolactone,Product,CC1=CC=CCOC1=O
10452,"2,4-Dinitrophenyl phosphate",Substrate,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])OP(=O)([O-])[O-]
10487,Benzyl-S-dihydroorotate,Substrate,c1ccc(cc1)CN2C(=O)CC(NC2=O)C(=O)O
10487,Benzyl-S-orotate,Product,c1ccc(cc1)Cn2c(=O)cc([nH]c2=O)C(=O)O
10488,"N,N'-Bis(3-aminopropyl)-trans-2-butene-1,4-diamine",Substrate,C(CN)CNC/C=C/CNCCCN
10488,"N-(3-Aminopropyl)-trans-2-butene-1,4-diamine",Product,C(CN)CNC/C=C/CN
10491,Methyl-S-dihydroorotate,Substrate,COC(=O)C1CC(=O)NC(=O)N1
10491,Methyl-S-orotate,Product,O=C1NC(/C([O-])=O)=C\C(=O)N1C
10502,"1,3-Dichloro-2-propanol",Substrate,OC(CCl)CCl
10502,Epichlorohydrin,Product,C1OC1CCl
10508,3-Chloro-L-alanine,Substrate,NC(CCl)C(O)=O
10509,"1-Chloro-2,3-propandiol",Substrate,C(C(CCl)O)O
10509,Glycidol,Product,OCC1CO1
10510,Lactoylglutathione,Substrate,CC(C(=O)N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O)O
10512,2-Chloroethanol,Substrate,OCCCl
10534,"1-Bromo-2,3-propandiol",Substrate,C(C(CBr)O)O
10577,Arg-Gly,Substrate,C(CC(C(=O)NCC(=O)O)N)CN=C(N)N
10593,Isomaltotriose,Substrate,OCC3OC(OCC2OC(OCC1OC(O)C(O)C(O)C1(O))C(O)C(O)C2(O))C(O)C(O)C3(O)
10594,Panose,Substrate,OCC3OC(OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O))C(O)C(O)C3(O)
10600,Isovaleric acid,Product,CC(C)CC(O)=O
10623,"5alpha-Pregnan-3alpha,20alpha-diol",Substrate,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)O
10624,Ala-Ala-Gly,Substrate,CC(C(=O)NC(C)C(=O)NCC(=O)O)N
10624,Ala-Gly,Product,C[C@@H](C(=O)NCC(=O)O)N
10629,"11beta,20alpha,21-Trihydroxy-4-pregnene-3-one",Product,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(CO)O)C)O
10639,"11beta,17alpha,20alpha,21-Tetrahydroxy-4-pregnene-3-one",Product,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(CO)O)O)C)O
10649,"5-Hydroxy-1,4-naphthoquinone",Substrate,O=C1C=CC(=O)c2c(O)cccc12
10649,"1,4,5-Naphthalenetriol",Product,C1=CC2=C(C=CC(=C2C(=C1)O)O)O
10656,Curcumin,Substrate,COc2cc(C=CC(=O)C=C(O)C=Cc1ccc(O)c(c1)OC)ccc2(O)
10656,Curcumin beta-D-glucuronide,Product,COc1cc(ccc1O)/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)OC3C(C(C(C(O3)C(=O)O)O)O)O
10674,"9,10-Phenanthroquinone",Substrate,O=C2C(=O)c1ccccc1c3ccccc23
10674,"trans-9(S),10(S)-Dihydrodiolphenanthrene",Product,OC2C(O)c1ccccc1c3ccccc23
10681,20alpha-Hydroxy-5beta-pregnan-3-one,Product,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C)O
10726,D-Fructose monophosphate,Product,C([C@H]([C@H]([C@@H](C(=O)COP(=O)([O-])[O-])O)O)O)O
10729,"5,8-Dihydroxy-1,4-naphthoquinone",Substrate,Oc1ccc(O)c2C(=O)C=CC(=O)c12
10729,"5,8-Dihydroxy-hydronaphthoquinone",Product,c1cc(c2c(c1O)C(=O)C=CC2=O)O
10731,2-Dehydro-L-arabinose,Product,C([C@@H]([C@@H](C(=O)C=O)O)O)O
10732,Gly-Ala-Gly,Substrate,[O-]C(=O)CNC(=O)C(C)NC(=O)C[NH3+]
10734,Adenosine 2'-phosphate,Substrate,Nc3ncnc1c3(ncn1C2OC(CO)C(O)C2(OP(O)(O)=O))
10747,R-(-)-Heptan-2-ol,Substrate,CCCCC[C@@H](C)O
10747,2-Heptanone,Product,CCCCCC(C)=O
10748,R-(+)-cis-Verbenol,Substrate,CC1=C[C@H]([C@@H]2C[C@H]1C2(C)C)O
10748,Verbenone,Product,CC1=CC(=O)C2CC1C2(C)(C)
10755,S-(-)-2-Methylbutan-1-ol,Substrate,CC[C@H](C)CO
10755,S-(-)-2-Methylbutan-1-al,Product,O=C[C@@H](C)CC
10756,trans-Bicyclo[2.2.1]heptanol,Substrate,C1CC2(CCC1C2)O
10756,Bicyclo[2.2.1]heptanone,Product,C1CC2CC1CC2=O
10758,cis-4-Methylcyclohexanol,Substrate,C[C@H]1CC[C@H](CC1)O
10758,4-Methylcyclohexanone,Product,CC1CCC(=O)CC1
10761,Heptan-2-ol,Substrate,CCCCCC(C)O
10762,R-(+)-1-Phenylethanol,Substrate,C[C@H](C1=CC=CC=C1)O
10764,3-Methyl-2-cyclohexanol,Substrate,CC1CCCCC1O
10764,3-Methyl-2-cyclohexanone,Product,CC1CCCCC1=O
10765,trans-4-Methylcyclohexanol,Substrate,C[C@H]1CC[C@@H](CC1)O
10766,S-(-)-1-Phenylethanol,Substrate,C[C@@H](C1=CC=CC=C1)O
10774,S-(+)-Heptan-2-ol,Substrate,CCCCC[C@H](C)O
10777,3-Bromobenzaldehyde,Substrate,c1cc(cc(c1)Br)C=O
10777,3-Bromobenzyl alcohol,Product,c1cc(cc(c1)Br)CO
10779,3-Cyanobenzaldehyde,Substrate,c1cc(cc(c1)C#N)C=O
10779,3-Cyanobenzyl alcohol,Product,c1cc(cc(c1)C#N)CO
10787,2-Chlorobenzaldehyde,Substrate,c1ccc(c(c1)C=O)Cl
10787,2-Chlorobenzyl alcohol,Product,c1ccc(c(c1)CO)Cl
10788,4-Methylphenylglyoxal,Substrate,Cc1ccc(cc1)C(=O)C=O
10788,4-Methylbenzoyl methanol,Product,Cc1ccc(cc1)C(=O)CO
10805,4-Chlorophenylglyoxal,Substrate,c1cc(ccc1C(=O)C=O)Cl
10805,4-Chlorobenzoyl methanol,Product,c1cc(ccc1C(=O)CO)Cl
10808,4-Bromophenylglyoxal,Substrate,c1cc(ccc1C(=O)C=O)Br
10808,4-Bromobenzoyl methanol,Product,c1cc(ccc1C(=O)CO)Br
10820,"2,4,6-Trimethylphenylglyoxal",Substrate,Cc1cc(c(c(c1)C)C(=O)C=O)C
10820,"2,4,6-Trimethylbenzoyl methanol",Product,Cc1cc(c(c(c1)C)C(=O)CO)C
10825,4-Phenylphenylglyoxal,Substrate,c1ccc(cc1)c2ccc(cc2)C(=O)C=O
10825,4-Phenylbenzoyl methanol,Product,c1ccc(cc1)c2ccc(cc2)C(=O)CO
10860,2-Carboxybenzyl alcohol,Product,OCc1ccccc1(C(O)=O)
