MW,logP,TPSA,Rings Count,Aromatic Rings,Heavy atoms count,Aliphatic Rings,CSP3,BalabanJ,Rotatable Bonds,H-bond donor,H-bond acceptor,Smiles
1149.35159646,-6.675000000000022,540.9800000000001,3,2,77,2,0.7,1.646865241717784,30,16,24,CC(=O)NC1C(OC(CO)C(O)C1(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(O)=O)C(O)=O))OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(=O)NC3(=O)
373.10089580799996,-2.0475999999999988,158.38000000000002,3,2,26,2,0.5333333333333333,1.796414395725737,4,5,10,COc1ccc3c(c1)OC(OC2OC(CO)C(O)C(O)C2(O))C(=O)N3(O)
211.048072388,0.12819999999999954,79.23,2,1,15,1,0.2222222222222222,2.4537658864708494,1,2,5,COc1ccc2c(c1)OC(O)C(=O)N2(O)
1144.5499548720002,-4.985400000000021,461.4300000000001,4,4,79,4,0.88,1.59129210580679,33,17,25,[*]C(=O)NC(COC4OC(CO)C(OC3OC(CO)C(OC1OC(CO)C(O)C(O)C1(NC(C)=O))C(OC2(CC(O)C(NC(C)=O)C([H])(O2)C(O)C(O)CO)C(O)=O)C3(O))C(O)C4(O))C(O)C=CCCCCCCCCCCCCC
833.274849736,-0.42709999999999737,332.15999999999997,3,2,55,2,0.8064516129032258,1.6019482820515942,23,9,18,CCCCCCCCCCCC(O)CC(=O)OC3C(O)C(CO)OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C3(NC(C)=O)
791.2642850519999,-0.6044999999999972,329.0799999999999,3,2,52,2,0.8275862068965517,1.5076271057418849,22,9,18,CCCCCCCCCCCC(O)CC(=O)OC1C(N)C(OC(CO)C1(O))OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(=O)NC3(=O)
165.042593084,0.7660199999999999,59.42,2,1,12,1,0.25,2.6790152603628736,0,1,4,Cc1ncc2C(=O)OCc2(c1(O))
183.053157768,0.28612,90.65,1,0,13,0,0.25,3.3799444296264016,2,3,4,Cc1ncc(C(O)=O)c(CO)c1(O)
358.09298757799996,0.38163999999999937,134.27,3,1,24,1,0.5,1.8718357375202435,4,4,7,Cc1cc2ncn(c2(cc1(C)))C3OC(COP(O)(O)=O)C(O)C3(O)
278.126657056,0.2646399999999996,87.74000000000001,3,1,20,1,0.5,2.0471081504303843,2,3,6,Cc1cc2ncn(c2(cc1(C)))C3OC(CO)C(O)C3(O)
316.167459248,3.303320000000002,74.6,3,2,23,2,0.5789473684210527,1.810649304696291,3,2,4,[H]C2(CCc1c(C)ccc(O)c1(O))(C(=O)CCC3(C)(C(=O)CCC23([H])))
348.157288488,2.7730000000000015,108.73999999999998,2,2,25,2,0.5789473684210527,2.01884405295427,6,2,5,[H]C1(CCC(=O)C(C)=CC=C(O)C(O)=O)(C(=O)CCC2(C)(C(=O)CCC12([H])))
1324.8876311580002,10.756999999999993,346.86,2,2,91,2,0.9411764705882353,2.42723058247399,58,11,18,CCCCCCCCCCCC(O)CC(=O)NC2C(OCC1OC(OP(O)(O)=O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C1(O))OC(CO)C(O)C2(OC(=O)CC(O)CCCCCCCCCCC)
1220.38871024,-7.170300000000022,570.08,3,2,82,2,0.6976744186046512,1.7874976099002666,32,17,25,CC(=O)NC1C(OC(CO)C(O)C1(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(C)C(O)=O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(O)=O))OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(=O)NC3(=O)
366.20423867999995,3.2230000000000016,115.06,0,0,26,0,0.5,3.8048745677881426,15,4,4,OC(=O)CCCCC=CCC(O)C=CC=CC=CC(O)CCCC(O)=O
1193.3414257000004,-7.221800000000024,578.2800000000001,3,2,80,2,0.6829268292682927,1.6625868618569086,31,17,25,CC(=O)NC1C(OC(CO)C(O)C1(OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(O)=O)C(=O)NC(C)C(=O)NC(C)C(O)=O)C(O)=O))OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))N3C=CC(=O)NC3(=O)
494.9957454619998,-2.0848000000000004,296.43999999999994,2,1,30,1,0.4444444444444444,2.036246714756407,9,9,13,NC=1NC(=O)C=2N=C(CNC=2(N=1))C(O)C(O)COP(O)(=O)OP(O)(=O)OP(O)(O)=O
335.0630844179999,-2.3188000000000004,203.37999999999997,2,1,22,1,0.4444444444444444,2.1718160134098468,5,7,9,NC=1NC(=O)C=2N=C(CNC=2(N=1))C(O)C(O)COP(O)(O)=O
1306.602778292,-7.161200000000043,540.58,5,5,90,5,0.8928571428571429,1.4448258466816932,36,20,30,[*]C(=O)NC(COC5OC(CO)C(OC4OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(OC3(CC(O)C(NC(C)=O)C([H])(O3)C(O)C(O)CO)C(O)=O)C4(O))C(O)C5(O))C(O)C=CCCCCCCCCCCCCC
395.012311798,-0.5364999999999996,171.82,3,2,24,2,0.4,1.882284374636152,3,8,10,NC=1NC(=O)C=2NC3C(NC=2(N=1))OC(COP(O)(=O)O)C(=C3S)S
577.0822383599998,-4.484099999999994,318.2,3,2,37,2,0.6666666666666666,1.7384104120581858,11,10,14,NC(=O)c2ncn(c2(N=CNC1OC(COP(O)(O)=O)C(O)C1(O)))C3OC(COP(O)(O)=O)C(O)C3(O)
577.0822383599999,-4.639899999999993,326.03999999999996,2,1,37,1,0.6,2.089667023648152,14,10,14,NC(=O)c1ncn(c1(N=CNCC(=O)C(O)C(O)COP(O)(O)=O))C2OC(COP(O)(O)=O)C(O)C2(O)
1015.507361788,-4.334999999999992,395.03000000000003,4,4,70,4,0.9111111111111111,1.3631548033835434,29,15,23,[*]C(=O)NC(COC4OC(CO)C(OC3OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(O)C3(O))C(O)C4(O))C(O)C=CCCCCCCCCCCCCC
1597.6981947959991,-9.987400000000022,686.1300000000002,6,6,110,6,0.8805970149253731,1.3359273774660443,43,25,37,[*]C(=O)NC(COC6OC(CO)C(OC5OC(CO)C(OC3OC(CO)C(O)C(OC2OC(CO)C(O)C(OC1(CC(O)C(NC(C)=O)C([H])(O1)C(O)C(O)CO)C(O)=O)C2(O))C3(NC(C)=O))C(OC4(CC(O)C(NC(C)=O)C([H])(O4)C(O)C(O)CO)C(O)=O)C5(O))C(O)C6(O))C(O)C=CCCCCCCCCCCCCC
1597.6981947959991,-9.987400000000026,686.1300000000002,6,6,110,6,0.8805970149253731,1.3748484208250538,43,25,37,[*]C(=O)NC(COC6OC(CO)C(OC5OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(OC3(CC(O)C(NC(C)=O)C([H])(O3)C(O)C(CO)OC4(CC(O)C(NC(C)=O)C([H])(O4)C(O)C(O)CO)C(O)=O)C(O)=O)C5(O))C(O)C6(O))C(O)C=CCCCCCCCCCCCCC
1015.507361788,-4.334999999999995,395.03000000000003,4,4,70,4,0.9111111111111111,1.3798638902075258,29,15,23,[*]C(=O)NC(COC4OC(CO)C(OC3OC(CO)C(O)C(OC2OC(CO)C(OC1OC(CO)C(O)C(O)C1(O))C(O)C2(NC(C)=O))C3(O))C(O)C4(O))C(O)C=CCCCCCCCCCCCCC
1306.602778292,-7.161200000000043,540.58,5,5,90,5,0.8928571428571429,1.2711193097778837,36,20,30,[*]C(=O)NC(COC5OC(CO)C(OC4OC(CO)C(O)C(OC3OC(CO)C(OC2OC(CO)C(O)C(OC1(CC(O)C(NC(C)=O)C([H])(O1)C(O)C(O)CO)C(O)=O)C2(O))C(O)C3(NC(C)=O))C4(O))C(O)C5(O))C(O)C=CCCCCCCCCCCCCC
1404.8539616799999,10.873999999999988,393.39000000000004,2,2,95,2,0.9411764705882353,2.5331555445780873,60,12,19,CCCCCCCCCCCC(O)CC(=O)NC2C(OCC1OC(OP(=O)(O)O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C1(O))OC(COP(O)(O)=O)C(O)C2(OC(=O)CC(O)CCCCCCCCCCC)
1888.7936112999985,-12.813599999999962,831.6800000000004,7,7,130,7,0.8717948717948718,1.285145082910908,50,30,44,[*]C(=O)NC(COC7OC(CO)C(OC6OC(CO)C(OC3OC(CO)C(O)C(OC2OC(CO)C(O)C(OC1(CC(O)C(NC(C)=O)C([H])(O1)C(O)C(O)CO)C(O)=O)C2(O))C3(NC(C)=O))C(OC4(CC(O)C(NC(C)=O)C([H])(O4)C(O)C(CO)OC5(CC(O)C(NC(C)=O)C([H])(O5)C(O)C(O)CO)C(O)=O)C(O)=O)C6(O))C(O)C7(O))C(O)C=CCCCCCCCCCCCCC
146.0579088,-0.19890000000000013,74.6,0,0,10,0,0.6666666666666666,4.551321075768731,3,2,3,CCC(O)(C(C)=O)C(O)=O
299.152143532,2.878100000000002,52.93000000000001,3,1,22,1,0.3333333333333333,1.9455010144200653,3,2,4,COc2cc3CCN(C)C(Cc1ccc(O)cc1)c3(cc2(O))
353.126322708,2.5573000000000006,57.230000000000004,5,3,26,3,0.35,1.5996748949922406,0,0,6,CN2CCc4cc5OCOc5(cc4(C(=O)Cc3ccc1OCOc1c3(C2)))
369.12123732799995,1.8756999999999997,77.46000000000001,5,3,27,3,0.35,1.6294816577080868,0,1,7,CN3Cc2c(ccc1OCOc12)CC(=O)c4cc5OCOc5(cc4(CC3(O)))
301.131408088,2.2415000000000016,81.95,3,1,22,1,0.29411764705882354,1.9059229344272006,3,4,5,COc2cc3CCNC(Cc1ccc(O)c(O)c1)c3(cc2(O))
213.131311292,4.4074000000000035,17.07,0,0,14,0,0.75,3.1078710068091655,9,0,2,[*]SC(=O)C=CCCCCCCCCC
257.15752604,4.590600000000004,34.14,0,0,17,0,0.8571428571428571,3.197149941036319,12,0,3,[*]SC(=O)CC(=O)CCCCCCCCCCC
1021.3397891620002,3.1168000000000022,383.8599999999999,3,1,66,1,0.7837837837837838,1.3349355744204972,33,10,20,CCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
993.3084890340001,2.3366,383.8599999999999,3,1,64,1,0.7714285714285715,1.3624218147892242,31,10,20,CCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
963.2615388419999,1.7646000000000004,380.6999999999999,3,1,62,1,0.7272727272727273,1.392138212011095,29,9,20,CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
921.2509741580001,1.8054000000000001,363.62999999999994,3,1,59,1,0.7419354838709677,1.4174605670806344,27,9,19,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
937.245888778,0.7762000000000022,383.8599999999999,3,1,60,1,0.7419354838709677,1.4200498651029554,27,10,20,CCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
919.235324094,1.5814000000000006,363.62999999999994,3,1,59,1,0.6774193548387096,1.4289157513341433,26,9,19,CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
909.21458865,-0.00399999999999634,383.8599999999999,3,1,58,1,0.7241379310344828,1.449529403942316,25,10,20,CCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
907.1989385859999,0.204200000000003,380.6999999999999,3,1,58,1,0.6896551724137931,1.451000374311173,25,9,20,CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
865.188373902,0.24500000000000205,363.62999999999994,3,1,55,1,0.7037037037037037,1.4857597549130315,23,9,19,CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
881.1832885219999,-0.7841999999999962,383.8599999999999,3,1,56,1,0.7037037037037037,1.478737655366454,23,10,20,CCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
863.1727238379999,0.02100000000000224,363.62999999999994,3,1,55,1,0.6296296296296297,1.4928526226269645,22,9,19,CCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
311.152143532,2.4245,30.93,5,4,23,4,0.47368421052631576,1.8394502227694605,2,0,4,COc1ccc2CC3C4=CC=C(OC)C5Oc1c2C45(CCN3(C))
372.18054935208994,0.8836999999999993,69.43,4,3,27,3,0.47619047619047616,1.9566621651198814,3,2,5,CC(=O)O[C@H]1C=C2[C@H]3CC4=C([C@@]2(CC[NH+]3C)C=C1OC)C(=C(C=C4)OC)O
196.995499892,-0.040999999999999925,63.32,0,0,9,0,0.8,3.2659073992264416,4,2,2,C[Se]CCC(N)C(O)=O
447.0895141360001,-1.0456999999999983,182.63,3,1,27,1,0.6,1.6816848736530563,7,5,10,C[Se](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
548.532102176,13.705599999999972,0.0,0,0,40,0,0.65,4.162568554084412,22,0,0,CC(C)=CCCC(C)CCCC(C)CC=CC(C)=CC=CC=C(C)C=CCC(C)CCCC(C)CCC=C(C)C
540.46950192,13.385999999999973,0.0,0,0,40,0,0.45,4.5108538369585185,18,0,0,CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC=C(C)C
384.339216028,7.308800000000009,20.23,4,4,28,4,0.8518518518518519,1.5225033722646897,4,1,1,[H]C(C)(CCC=C(C)C)C2([H])(CCC1([H])(C3=CCC4([H])(CC(O)CCC4(C)(C3(CCC12(C))))))
420.36034539599996,5.411800000000006,60.69,4,4,30,4,1.0,1.4735926272270603,6,3,3,CC(CO)CCCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CCC23(C))
404.365430776,6.439400000000009,40.46,4,4,29,4,1.0,1.5042864769940438,5,2,2,CC(C)CCCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CCC23(C))
420.36034539599996,5.410200000000006,60.69,4,4,30,4,1.0,1.5554159675494985,5,3,3,[H]C12(CC(O)CCC1(C)C3([H])(CC(O)C4(C)(C([H])(CCC4([H])(C3([H])(C(O)C2)))C(C)CCCC(C)C)))
402.349780712,6.647600000000009,37.3,4,4,29,4,0.9629629629629629,1.511150699874198,5,1,2,CC(C)CCCC(C)C2CCC3C4C(O)CC1CC(=O)CCC1(C)C4(CCC23(C))
418.34469533199996,5.618400000000007,57.53,4,4,30,4,0.9629629629629629,1.562304942900959,5,2,3,CC(C)CCCC(C)C2CCC3C4C(O)CC1CC(=O)CCC1(C)C4(CC(O)C23(C))
416.32904526799996,5.538500000000007,57.53,4,4,30,4,0.8888888888888888,1.5878433418816467,5,2,3,CC(C)CCCC(C)C2CCC3C4C(O)CC1=CC(=O)CCC1(C)C4(CC(O)C23(C))
366.24062418799997,1.6532999999999998,97.99000000000001,4,4,26,4,0.9523809523809523,1.6873858214373425,2,4,5,CC24(CCC(O)CC4(CCC1C3CCC(O)(C(=O)CO)C3(C)(CC(O)C12)))
350.24570956799994,2.538400000000001,77.76,4,4,25,4,0.9523809523809523,1.650795178157304,2,3,4,[H]C23(CCC1([H])(C4([H])(CCC(C(=O)CO)C4(C)(CC(O)C1([H])C3(C)(CCC(O)C2)))))
348.23005950399994,2.746600000000001,74.60000000000001,4,4,25,4,0.9047619047619048,1.661375190197323,2,2,4,CC24(CCC(=O)CC4(CCC1C3CCC(C(=O)CO)C3(C)(CC(O)C12)))
318.255880328,4.595200000000005,37.3,4,4,23,4,0.9523809523809523,1.6149041040620895,1,1,2,CC(=O)C2CCC3C4CCC1CC(O)CCC1(C)C4(CCC23(C))
320.271530392,4.387000000000004,40.46,4,4,23,4,1.0,1.603046386308794,1,2,2,CC(O)C2CCC3C4CCC1CC(O)CCC1(C)C4(CCC23(C))
363.1464065199999,-0.7913999999999972,158.82,0,0,24,0,0.7142857142857143,4.471597705038937,11,6,6,CC(C)C(NC(=O)C(CS)NC(=O)CCCC(N)C(O)=O)C(O)=O
610.15338488,-1.687100000000001,269.42999999999995,5,2,43,2,0.4444444444444444,1.478468714116342,6,10,16,CC5OC(OCC4OC(OC=2C(=O)c3c(O)cc(O)cc3(OC=2(c1ccc(O)c(O)c1)))C(O)C(O)C4(O))C(O)C(O)C5(O)
550.0601059479999,-3.7660999999999984,276.76,3,2,35,2,0.7333333333333333,1.6061813465207273,8,8,15,CC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)
474.9643495779998,-2.5498,229.43999999999997,3,1,27,1,0.5,1.7576845649395345,6,5,13,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)O[Se](O)(=O)=O)C(O)C2(O))
145.911829844,-1.7324000000000002,74.6,0,0,5,0,0.0,4.062942298971397,0,2,2,O[Se](O)(=O)=O
432.0660390400001,-1.6294999999999995,182.62999999999997,3,1,26,1,0.5714285714285714,1.6383653242366965,7,5,10,NC(CC[Se]CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
181.972024796,-0.6248000000000002,63.32,0,0,8,0,0.75,3.3180871972839956,3,2,2,NC(CC[Se])C(O)=O
145.032325528,1.4698,34.14,0,0,9,0,0.6666666666666666,3.4720657581481267,4,0,3,[*]SC(=O)CC(=O)CCC
131.053060972,2.2908,17.07,0,0,8,0,0.8333333333333334,2.9730624080867365,4,0,2,[*]SC(=O)CCCCC
173.063625656,2.25,34.14,0,0,11,0,0.75,3.3961365238105103,6,0,3,[*]SC(=O)CC(=O)CCCCC
159.0843611,3.0710000000000015,17.07,0,0,10,0,0.875,2.9549874302986416,6,0,2,[*]SC(=O)CCCCCCC
201.094925784,3.0302000000000016,34.14,0,0,13,0,0.8,3.3110060539220862,8,0,3,[*]SC(=O)CC(=O)CCCCCCC
187.115661228,3.851200000000003,17.07,0,0,12,0,0.9,2.951096443012517,8,0,2,[*]SC(=O)CCCCCCCCC
229.126225912,3.810400000000003,34.14,0,0,15,0,0.8333333333333334,3.2447322846972204,10,0,3,[*]SC(=O)CC(=O)CCCCCCCCC
243.178261484,5.411600000000005,17.07,0,0,16,0,0.9285714285714286,2.9612681471383215,12,0,2,[*]SC(=O)CCCCCCCCCCCCC
285.188826168,5.370800000000005,34.14,0,0,19,0,0.875,3.1635787607080084,14,0,3,[*]SC(=O)CC(=O)CCCCCCCCCCCCC
300.063388104,2.5854,100.13000000000001,3,0,22,0,0.0625,2.395902546945705,2,3,6,COC=2C(=O)c3c(O)cc(O)cc3(OC=2(c1ccc(O)cc1))
286.04773804,2.2824,111.13000000000001,3,0,21,0,0.0,2.372496567253774,1,4,6,Oc1ccc(cc1)C=2Oc3cc(O)cc(O)c3(C(=O)C=2(O))
129.078978592,0.10159999999999991,46.17,0,0,9,0,0.6666666666666666,2.9092715664303768,4,1,2,CC(=O)NCCCC=O
334.21440943999994,4.200400000000003,74.6,1,1,24,1,0.6,2.387453752607439,12,2,3,CCCCCC(O)CC=C1C(=O)C=CC1(CC=CCCCC(O)=O)
215.01948829,-2.1315,150.31,0,0,13,0,0.75,3.947661794784766,5,5,5,NC(C(O)=O)C(O)COP(O)(O)=O
348.1936739959999,3.0756000000000014,94.83000000000001,4,4,25,4,0.8,1.9394413411172986,2,3,3,[H]C24(CCC1(O)(CC4(CC1(=C))(C(C(O)=O)C3([H])(C(C)(CCCC23(C))C(O)=O))))
146.0579088,0.7160000000000002,74.6,0,0,10,0,0.6666666666666666,3.0550899395377584,5,2,2,OC(=O)CCCCC(O)=O
238.22966558000002,5.442600000000005,17.07,0,0,17,0,0.8125,2.9348632338449145,13,0,1,CCCCCCCCCCCCCC=CC=O
297.136493468,1.7093,38.769999999999996,5,4,22,4,0.5,1.8410929480144191,1,0,4,[H]C45(C=CC(=O)C1Oc3c(ccc2CC5(N(C)CCC14(c23)))OC)
297.136493468,1.8534,38.77,5,4,22,4,0.5,1.8587272164890416,1,0,4,COc1ccc2CC3C4=CCC(=O)C5Oc1c2C45(CCN3(C))
352.05593337399995,-1.3121000000000007,166.14000000000001,2,1,23,1,0.5,2.0585317514216492,5,6,8,Oc1ccc(cc1)OC2OC(COP(O)(O)=O)C(O)C(O)C2(O)
345.0474343539999,-1.5241,174.81,4,2,23,2,0.5,1.8172501838434254,2,4,10,NC=1NC(=O)c2ncn(c2(N=1))C4OC(CO)C3OP(O)(=O)OC34
990.3275052040003,-14.100400000000024,506.1300000000002,6,6,67,6,1.0,1.0682200899198577,16,20,31,OCC6OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(OC2(CO))OC3C(O)C(O)C(OC3(CO))OC4C(O)C(O)C(OC4(CO))OC5C(O)C(O)C(O)OC5(CO))C(O)C(O)C6(O)
271.120843404,2.2329000000000008,72.72,3,1,20,1,0.25,1.8936796973544023,2,4,4,Oc1ccc(cc1)CC3NCCc2cc(O)c(O)cc23
285.136493468,2.535900000000001,61.72,3,1,21,1,0.29411764705882354,1.8916762967582077,3,3,4,COc2cc3CCNC(Cc1ccc(O)cc1)c3(cc2(O))
619.0928030439998,-4.560899999999996,331.98,4,2,40,2,0.7058823529411765,1.3808987645415531,10,10,19,Nc4ncnc1c4(ncn1C3OC(COP(O)(=O)OP(O)(=O)OC2OC(C(O)CO)C(O)C(O)C2(O))C(O)C3(O))
880.4106026000001,5.919400000000004,310.21,5,5,63,5,0.6444444444444445,2.024832802092923,18,8,11,CC=1C5=NC(=CC4=NC(=C(C)C3=NC(C)(C2NC=1C(C)(CCC(O)=O)C2(CC(O)=O))C(C)(CC(O)=O)C3(CCC(O)=O))C(C)(CC(O)=O)C4(CCC(O)=O))C(C)(C)C5(CCC(O)=O)
880.4106026000001,6.071900000000005,310.53999999999996,5,5,63,5,0.6666666666666666,1.9940836064476373,18,7,11,CC1C5=NC(C)(CC4=NC(=C(C)C3=NC(C)(C2N=C1C(C)(CCC(O)=O)C2(CC(O)=O))C(C)(CC(O)=O)C3(CCC(O)=O))C(C)(CC(O)=O)C4(CCC(O)=O))C(C)=C5(CCC(O)=O)
73.0289544,0.42869999999999997,37.3,0,0,5,0,0.6666666666666666,2.831257109931365,2,1,1,[*]CCC(O)=O
731.2510822440003,-2.0318999999999905,352.64,3,1,52,1,0.4,1.514168048614105,20,11,13,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O
125.971809826,-0.1579000000000001,94.83000000000001,0,0,7,0,0.0,4.089860350657716,1,3,2,OC(=O)P(O)(O)=O
323.12462205399993,-1.301999999999997,158.82,0,0,21,0,0.7272727272727273,4.333580514898264,8,5,5,CC(NC(=O)C(C)NC(=O)C(N)CCP(C)(O)=O)C(O)=O
878.4425714240001,4.720800000000007,321.79,5,5,63,5,0.6444444444444445,2.024832802092923,18,8,11,CC=1C5=NC(=CC4=NC(=C(C)C3=NC(C)(C2NC=1C(C)(CCC(O)=O)C2(CC(O)=O))C(C)(CC(N)=O)C3(CCC(O)=O))C(C)(CC(N)=O)C4(CCC(O)=O))C(C)(C)C5(CCC(O)=O)
357.099456328,-0.6728999999999989,150.03,2,2,24,2,0.5714285714285714,1.875989641624515,7,4,6,[H]C2(NC(=O)CCCC(N)C(O)=O)(C(=O)N1C(=C(C)CSC12([H]))C(O)=O)
110.036779432,1.0977999999999999,40.46,1,0,8,0,0.0,3.077660437970554,0,2,2,Oc1cccc(O)c1
140.00289246,2.1525,17.07,1,0,9,0,0.0,3.0097819477865997,1,0,1,O=Cc1ccc(cc1)Cl
35.976677712,0.4218,0.0,0,0,1,0,0.0,0.0,0,0,0,[H]Cl
143.99780708,1.7511999999999999,40.46,1,0,9,0,0.0,3.1716780304409156,0,2,2,Oc1ccc(O)c(c1)Cl
177.958834728,2.4045999999999994,40.46,1,0,10,0,0.0,3.2824629074535228,0,2,2,Oc1cc(c(O)cc1Cl)Cl
168.042258736,1.099,66.75999999999999,1,0,12,0,0.125,3.1343002499495434,2,2,3,COc1cc(ccc1(O))C(O)=O
122.07316494,1.48732,20.23,1,0,9,0,0.25,2.8815558776461354,1,1,1,Cc1ccc(CO)cc1
120.057514876,1.80752,17.07,1,0,9,0,0.125,3.0097819477866006,1,0,1,Cc1ccc(C=O)cc1
77.987242396,0.42410000000000003,17.07,0,0,4,0,0.5,2.2968352619191394,1,0,1,O=CCCl
93.982157016,0.3098,37.3,0,0,5,0,0.5,2.8473789230876716,1,1,1,OC(=O)CCl
136.052429496,1.69322,37.3,1,0,10,0,0.125,3.003400684579818,1,1,1,Cc1ccc(cc1)C(O)=O
146.0579088,-0.19890000000000013,74.6,0,0,10,0,0.6666666666666666,3.6832073927487605,4,2,3,CCC(O)CC(=O)C(O)=O
124.052429496,1.4062199999999996,40.46,1,0,9,0,0.14285714285714285,3.1716780304409156,0,2,2,Cc1ccc(O)c(O)c1
156.042258736,0.6581,74.6,0,0,11,0,0.14285714285714285,4.165430149212497,3,2,2,CC(C=CC(O)=O)=CC(O)=O
59.03711378,-0.8560000000000001,43.09,0,0,4,0,0.5,2.2968352619191394,1,1,2,[H]C(=O)CN
383.14276061999993,-5.253399999999992,198.39999999999998,2,2,26,2,0.9285714285714286,2.212738721138123,5,8,11,CC(=O)NC2C(O)OC(CO)C(O)C2(OC1OC(CO)C(O)C(O)C1(O))
242.174275944,-0.30679999999999813,96.25,0,0,17,0,0.8181818181818182,3.634373505685831,11,4,4,[*]NC(=O)C(CCCCNCCCCN)NC([*])=O
101.084063972,0.18489999999999984,29.1,0,0,7,0,0.8,2.558780869327957,4,1,2,CNCCCC=O
853.1519883940001,-1.5627999999999957,383.85999999999996,3,1,54,1,0.68,1.5030191863619007,22,10,20,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCO
120.057514876,1.80752,17.07,1,0,9,0,0.125,3.070760681783566,1,0,1,Cc1cccc(C=O)c1
122.07316494,1.48732,20.23,1,0,9,0,0.25,2.9368661023365914,1,1,1,Cc1cccc(CO)c1
